Sport_Product,Geo_Code,Country,Year,Amt_Import,Amt_Export
BALL,UK,United Kingdom,2000,"47,895,000","24,831,000"
BALL,UK,United Kingdom,2001,"45,218,000","14,778,000"
BALL,UK,United Kingdom,2002,"60,821,000","12,540,000"
BALL,UK,United Kingdom,2003,"56,406,000","12,181,000"
BALL,UK,United Kingdom,2004,"64,854,000","13,075,000"
BALL,UK,United Kingdom,2005,"57,816,000","10,118,000"
BALL,UK,United Kingdom,2006,"69,109,000","13,035,000"
BALL,UK,United Kingdom,2007,"60,362,000","11,255,000"
BALL,UK,United Kingdom,2008,"57,306,000","13,230,000"
BALL,UK,United Kingdom,2009,"51,690,000","10,335,000"
BALL,UK,United Kingdom,2010,"68,499,000","13,341,000"
BALL,UK,United Kingdom,2011,"60,030,000","12,105,000"
BALL,UK,United Kingdom,2012,"62,866,000","15,220,000"
BALL,UK,United Kingdom,2013,"54,806,000","16,210,000"
BALL,UK,United Kingdom,2014,"71,345,000","22,092,000"
BALL,UK,United Kingdom,2015,"85,660,000","22,499,000"
CHUTE,BE,Belgium,2000,"1,155,000","54,000"
CHUTE,BE,Belgium,2001,"523,000","35,000"
CHUTE,BE,Belgium,2002,"493,000","85,000"
CHUTE,BE,Belgium,2003,"258,000","108,000"
CHUTE,BE,Belgium,2004,"908,000","100,000"
CHUTE,BE,Belgium,2005,"1,442,000","524,000"
CHUTE,BE,Belgium,2006,"1,589,000","143,000"
CHUTE,BE,Belgium,2007,"392,000","27,000"
CHUTE,BE,Belgium,2008,"483,000","26,000"
CHUTE,BE,Belgium,2009,"1,267,000","53,000"
CHUTE,BE,Belgium,2010,"1,084,000","84,000"
CHUTE,BE,Belgium,2011,"831,000","54,000"
CHUTE,BE,Belgium,2012,"3,844,000","36,000"
CHUTE,BE,Belgium,2013,"2,224,000","14,000"
CHUTE,BE,Belgium,2014,"734,000","44,000"
CHUTE,BE,Belgium,2015,"2,340,000","56,000"
CHUTE,BG,Bulgaria,2000,"35,000","286,000"
CHUTE,BG,Bulgaria,2001,"31,000","470,000"
CHUTE,BG,Bulgaria,2002,"44,000","492,000"
CHUTE,BG,Bulgaria,2003,"56,000","772,000"
CHUTE,BG,Bulgaria,2004,"55,000","649,000"
CHUTE,BG,Bulgaria,2005,"252,000","661,000"
CHUTE,BG,Bulgaria,2006,"160,000","685,000"
CHUTE,BG,Bulgaria,2007,"680,000","718,000"
CHUTE,BG,Bulgaria,2008,"261,000","573,000"
CHUTE,BG,Bulgaria,2009,"74,000","411,000"
CHUTE,BG,Bulgaria,2010,"73,000","569,000"
CHUTE,BG,Bulgaria,2011,"152,000","645,000"
CHUTE,BG,Bulgaria,2012,"122,000","485,000"
CHUTE,BG,Bulgaria,2013,"154,000","446,000"
CHUTE,BG,Bulgaria,2014,"115,000","404,000"
CHUTE,BG,Bulgaria,2015,"1,157,000","370,000"
CHUTE,CY,Cyprus,2000,"41,000",
CHUTE,CY,Cyprus,2001,"26,000","13,000"
CHUTE,CY,Cyprus,2002,"75,000",
CHUTE,CY,Cyprus,2003,"64,000","1,000"
CHUTE,CY,Cyprus,2004,"50,000","2,000"
CHUTE,CY,Cyprus,2005,"51,000","397,000"
CHUTE,CY,Cyprus,2006,"66,000",
CHUTE,CY,Cyprus,2007,"78,000",
CHUTE,CY,Cyprus,2008,"155,000",
CHUTE,CY,Cyprus,2009,"66,000","5,000"
CHUTE,CY,Cyprus,2010,"44,000",
CHUTE,CY,Cyprus,2011,"6,000",
CHUTE,CY,Cyprus,2012,"8,000",
CHUTE,CY,Cyprus,2013,"7,000",
CHUTE,CY,Cyprus,2014,"22,000",
CHUTE,CY,Cyprus,2015,"11,000",
CHUTE,CZ,Czech Republic,2000,"93,000","2,786,000"
CHUTE,CZ,Czech Republic,2001,"127,000","3,506,000"
CHUTE,CZ,Czech Republic,2002,"494,000","4,400,000"
CHUTE,CZ,Czech Republic,2003,"327,000","5,230,000"
CHUTE,CZ,Czech Republic,2004,"283,000","5,668,000"
CHUTE,CZ,Czech Republic,2005,"509,000","5,836,000"
CHUTE,CZ,Czech Republic,2006,"852,000","6,508,000"
CHUTE,CZ,Czech Republic,2007,"1,213,000","8,068,000"
CHUTE,CZ,Czech Republic,2008,"1,378,000","9,096,000"
CHUTE,CZ,Czech Republic,2009,"1,326,000","6,082,000"
CHUTE,CZ,Czech Republic,2010,"1,076,000","7,906,000"
CHUTE,CZ,Czech Republic,2011,"953,000","8,264,000"
CHUTE,CZ,Czech Republic,2012,"1,123,000","9,520,000"
CHUTE,CZ,Czech Republic,2013,"1,324,000","8,983,000"
CHUTE,CZ,Czech Republic,2014,"799,000","9,675,000"
CHUTE,CZ,Czech Republic,2015,"1,212,000","10,726,000"
CHUTE,DE,Germany,2000,"13,719,000","10,073,000"
CHUTE,DE,Germany,2001,"14,423,000","8,327,000"
CHUTE,DE,Germany,2002,"13,915,000","11,969,000"
CHUTE,DE,Germany,2003,"12,243,000","9,879,000"
CHUTE,DE,Germany,2004,"11,343,000","7,202,000"
CHUTE,DE,Germany,2005,"8,938,000","6,303,000"
CHUTE,DE,Germany,2006,"12,573,000","9,778,000"
CHUTE,DE,Germany,2007,"12,234,000","15,528,000"
CHUTE,DE,Germany,2008,"11,497,000","14,276,000"
CHUTE,DE,Germany,2009,"11,689,000","12,378,000"
CHUTE,DE,Germany,2010,"12,757,000","14,002,000"
CHUTE,DE,Germany,2011,"16,065,000","18,973,000"
CHUTE,DE,Germany,2012,"15,376,000","17,811,000"
CHUTE,DE,Germany,2013,"14,653,000","15,418,000"
CHUTE,DE,Germany,2014,"16,437,000","15,255,000"
CHUTE,DE,Germany,2015,"17,606,000","11,925,000"
CHUTE,DK,Denmark,2000,"230,000","17,000"
CHUTE,DK,Denmark,2001,"412,000","53,000"
CHUTE,DK,Denmark,2002,"406,000","50,000"
CHUTE,DK,Denmark,2003,"519,000","125,000"
CHUTE,DK,Denmark,2004,"691,000","214,000"
CHUTE,DK,Denmark,2005,"578,000","168,000"
CHUTE,DK,Denmark,2006,"428,000","37,000"
CHUTE,DK,Denmark,2007,"422,000","28,000"
CHUTE,DK,Denmark,2008,"252,000","124,000"
CHUTE,DK,Denmark,2009,"410,000","115,000"
CHUTE,DK,Denmark,2010,"221,000","1,000"
CHUTE,DK,Denmark,2011,"306,000","12,000"
CHUTE,DK,Denmark,2012,"901,000","54,000"
CHUTE,DK,Denmark,2013,"996,000","20,000"
CHUTE,DK,Denmark,2014,"1,286,000","5,000"
CHUTE,DK,Denmark,2015,"2,088,000","18,000"
CHUTE,EE,Estonia,2000,"2,000","204,000"
CHUTE,EE,Estonia,2001,"45,000","2,000"
CHUTE,EE,Estonia,2002,"15,000","11,000"
CHUTE,EE,Estonia,2003,"23,000","2,000"
CHUTE,EE,Estonia,2004,"45,000","28,000"
CHUTE,EE,Estonia,2005,"80,000","46,000"
CHUTE,EE,Estonia,2006,"68,000","57,000"
CHUTE,EE,Estonia,2007,"92,000","61,000"
CHUTE,EE,Estonia,2008,"23,000","123,000"
CHUTE,EE,Estonia,2009,"59,000","76,000"
CHUTE,EE,Estonia,2010,"137,000","145,000"
CHUTE,EE,Estonia,2011,"197,000","131,000"
CHUTE,EE,Estonia,2012,"212,000","223,000"
CHUTE,EE,Estonia,2013,"131,000","141,000"
CHUTE,EE,Estonia,2014,"318,000","146,000"
CHUTE,EE,Estonia,2015,"67,000","246,000"
CHUTE,EL,Greece,2000,"135,000",
CHUTE,EL,Greece,2001,"326,000","8,000"
CHUTE,EL,Greece,2002,"246,000",0
CHUTE,EL,Greece,2003,"262,000","2,000"
CHUTE,EL,Greece,2004,"159,000","16,000"
CHUTE,EL,Greece,2005,"118,000","5,000"
CHUTE,EL,Greece,2006,"111,000","5,000"
CHUTE,EL,Greece,2007,"128,000","1,000"
CHUTE,EL,Greece,2008,"109,000",
CHUTE,EL,Greece,2009,"120,000",
CHUTE,EL,Greece,2010,"882,000","18,000"
CHUTE,EL,Greece,2011,"538,000",
CHUTE,EL,Greece,2012,"206,000","8,000"
CHUTE,EL,Greece,2013,"300,000",
CHUTE,EL,Greece,2014,"542,000","12,000"
CHUTE,EL,Greece,2015,"341,000",
CHUTE,ES,Spain,2000,"1,548,000","2,499,000"
CHUTE,ES,Spain,2001,"2,361,000","2,484,000"
CHUTE,ES,Spain,2002,"3,086,000","1,968,000"
CHUTE,ES,Spain,2003,"2,856,000","2,626,000"
CHUTE,ES,Spain,2004,"2,482,000","2,210,000"
CHUTE,ES,Spain,2005,"2,573,000","2,834,000"
CHUTE,ES,Spain,2006,"3,964,000","3,353,000"
CHUTE,ES,Spain,2007,"5,002,000","4,397,000"
CHUTE,ES,Spain,2008,"4,453,000","4,349,000"
CHUTE,ES,Spain,2009,"3,177,000","4,191,000"
CHUTE,ES,Spain,2010,"3,719,000","5,090,000"
CHUTE,ES,Spain,2011,"12,795,000","4,218,000"
CHUTE,ES,Spain,2012,"37,715,000","5,868,000"
CHUTE,ES,Spain,2013,"3,380,000","5,093,000"
CHUTE,ES,Spain,2014,"4,245,000","5,052,000"
CHUTE,ES,Spain,2015,"5,407,000","6,637,000"
CHUTE,FI,Finland,2000,"562,000","30,000"
CHUTE,FI,Finland,2001,"344,000","208,000"
CHUTE,FI,Finland,2002,"421,000","193,000"
CHUTE,FI,Finland,2003,"332,000","145,000"
CHUTE,FI,Finland,2004,"333,000","59,000"
CHUTE,FI,Finland,2005,"224,000","43,000"
CHUTE,FI,Finland,2006,"192,000","30,000"
CHUTE,FI,Finland,2007,"162,000","30,000"
CHUTE,FI,Finland,2008,"175,000","167,000"
CHUTE,FI,Finland,2009,"161,000","136,000"
CHUTE,FI,Finland,2010,"241,000","72,000"
CHUTE,FI,Finland,2011,"238,000","105,000"
CHUTE,FI,Finland,2012,"268,000","72,000"
CHUTE,FI,Finland,2013,"154,000","72,000"
CHUTE,FI,Finland,2014,"168,000","105,000"
CHUTE,FI,Finland,2015,"690,000","204,000"
CHUTE,FR,France,2000,"12,024,000","13,644,000"
CHUTE,FR,France,2001,"9,814,000","13,283,000"
CHUTE,FR,France,2002,"13,623,000","15,785,000"
CHUTE,FR,France,2003,"12,670,000","12,616,000"
CHUTE,FR,France,2004,"11,587,000","13,811,000"
CHUTE,FR,France,2005,"12,498,000","11,796,000"
CHUTE,FR,France,2006,"12,334,000","10,071,000"
CHUTE,FR,France,2007,"11,574,000","9,069,000"
CHUTE,FR,France,2008,"10,592,000","13,469,000"
CHUTE,FR,France,2009,"8,665,000","12,579,000"
CHUTE,FR,France,2010,"12,246,000","10,931,000"
CHUTE,FR,France,2011,"19,841,000","15,428,000"
CHUTE,FR,France,2012,"25,563,000","22,476,000"
CHUTE,FR,France,2013,"18,824,000","21,712,000"
CHUTE,FR,France,2014,"17,206,000","15,905,000"
CHUTE,FR,France,2015,"21,599,000","21,623,000"
CHUTE,HR,Croatia,2000,"37,000",
CHUTE,HR,Croatia,2001,"20,000",
CHUTE,HR,Croatia,2002,"71,000",
CHUTE,HR,Croatia,2003,"101,000",
CHUTE,HR,Croatia,2004,"141,000","1,000"
CHUTE,HR,Croatia,2005,"238,000","2,000"
CHUTE,HR,Croatia,2006,"288,000","13,000"
CHUTE,HR,Croatia,2007,"324,000","6,000"
CHUTE,HR,Croatia,2008,"328,000","3,000"
CHUTE,HR,Croatia,2009,"117,000",
CHUTE,HR,Croatia,2010,"115,000","330,000"
CHUTE,HR,Croatia,2011,"124,000","633,000"
CHUTE,HR,Croatia,2012,"110,000","360,000"
CHUTE,HR,Croatia,2013,"193,000","400,000"
CHUTE,HR,Croatia,2014,"228,000","443,000"
CHUTE,HR,Croatia,2015,"358,000","649,000"
CHUTE,HU,Hungary,2000,"115,000","1,956,000"
CHUTE,HU,Hungary,2001,,
CHUTE,HU,Hungary,2002,"87,000","1,603,000"
CHUTE,HU,Hungary,2003,"796,000","1,676,000"
CHUTE,HU,Hungary,2004,,"1,149,000"
CHUTE,HU,Hungary,2005,,
CHUTE,HU,Hungary,2006,,
CHUTE,HU,Hungary,2007,,
CHUTE,HU,Hungary,2008,,
CHUTE,HU,Hungary,2009,,
CHUTE,HU,Hungary,2010,,
CHUTE,HU,Hungary,2011,,
CHUTE,HU,Hungary,2012,,
CHUTE,HU,Hungary,2013,,
CHUTE,HU,Hungary,2014,,
CHUTE,HU,Hungary,2015,,
CHUTE,IE,Ireland,2000,"25,000",
CHUTE,IE,Ireland,2001,"18,000",
CHUTE,IE,Ireland,2002,"152,000",
CHUTE,IE,Ireland,2003,"10,000",
CHUTE,IE,Ireland,2004,"26,000",
CHUTE,IE,Ireland,2005,"27,000","4,343,000"
CHUTE,IE,Ireland,2006,"180,000",
CHUTE,IE,Ireland,2007,"184,000",
CHUTE,IE,Ireland,2008,"26,000",
CHUTE,IE,Ireland,2009,"38,000","23,000"
CHUTE,IE,Ireland,2010,"174,000","8,000"
CHUTE,IE,Ireland,2011,"99,000","8,000"
CHUTE,IE,Ireland,2012,"34,000",
CHUTE,IE,Ireland,2013,"64,000","2,000"
CHUTE,IE,Ireland,2014,"21,000","6,000"
CHUTE,IE,Ireland,2015,"27,000","2,000"
CHUTE,IS,Iceland,2000,"2,000",
CHUTE,IS,Iceland,2001,"2,000",
CHUTE,IS,Iceland,2002,"23,000",
CHUTE,IS,Iceland,2003,"15,000",
CHUTE,IS,Iceland,2004,"20,000","1,000"
CHUTE,IS,Iceland,2005,"41,000",
CHUTE,IS,Iceland,2006,"22,000",
CHUTE,IS,Iceland,2007,"17,000","2,000"
CHUTE,IS,Iceland,2008,"26,000",
CHUTE,IS,Iceland,2009,"5,000",
CHUTE,IS,Iceland,2010,"9,000",0
CHUTE,IS,Iceland,2011,"17,000",
CHUTE,IS,Iceland,2012,"25,000",0
CHUTE,IS,Iceland,2013,"34,000",
CHUTE,IS,Iceland,2014,"45,000",
CHUTE,IS,Iceland,2015,"52,000",
CHUTE,IT,Italy,2000,"3,413,000","1,333,000"
CHUTE,IT,Italy,2001,"2,890,000","962,000"
CHUTE,IT,Italy,2002,"6,834,000","1,174,000"
CHUTE,IT,Italy,2003,"6,666,000","1,345,000"
CHUTE,IT,Italy,2004,"6,860,000","1,382,000"
CHUTE,IT,Italy,2005,"6,306,000","1,966,000"
CHUTE,IT,Italy,2006,"4,131,000","2,234,000"
CHUTE,IT,Italy,2007,"5,122,000","2,262,000"
CHUTE,IT,Italy,2008,"4,344,000","1,992,000"
CHUTE,IT,Italy,2009,"3,424,000","1,746,000"
CHUTE,IT,Italy,2010,"4,452,000","2,278,000"
CHUTE,IT,Italy,2011,"6,025,000","1,972,000"
CHUTE,IT,Italy,2012,"7,274,000","2,126,000"
CHUTE,IT,Italy,2013,"4,017,000","2,427,000"
CHUTE,IT,Italy,2014,"4,066,000","2,194,000"
CHUTE,IT,Italy,2015,"4,035,000","1,997,000"
CHUTE,LT,Lithuania,2000,"4,000",
CHUTE,LT,Lithuania,2001,"32,000",
CHUTE,LT,Lithuania,2002,"41,000","44,000"
CHUTE,LT,Lithuania,2003,"28,000",
CHUTE,LT,Lithuania,2004,"230,000","2,000"
CHUTE,LT,Lithuania,2005,"72,000",
CHUTE,LT,Lithuania,2006,"117,000",0
CHUTE,LT,Lithuania,2007,"221,000",0
CHUTE,LT,Lithuania,2008,"139,000","13,000"
CHUTE,LT,Lithuania,2009,"189,000","17,000"
CHUTE,LT,Lithuania,2010,"77,000",
CHUTE,LT,Lithuania,2011,"101,000","6,000"
CHUTE,LT,Lithuania,2012,"172,000","1,000"
CHUTE,LT,Lithuania,2013,"155,000","86,000"
CHUTE,LT,Lithuania,2014,"179,000","35,000"
CHUTE,LT,Lithuania,2015,"225,000","60,000"
CHUTE,LU,Luxembourg,2000,"1,000",
CHUTE,LU,Luxembourg,2001,"6,000",
CHUTE,LU,Luxembourg,2002,"4,000",0
CHUTE,LU,Luxembourg,2003,"20,000",
CHUTE,LU,Luxembourg,2004,"5,000",
CHUTE,LU,Luxembourg,2005,"2,000",
CHUTE,LU,Luxembourg,2006,"25,000",
CHUTE,LU,Luxembourg,2007,"4,000",
CHUTE,LU,Luxembourg,2008,"2,000",
CHUTE,LU,Luxembourg,2009,"11,000","5,000"
CHUTE,LU,Luxembourg,2010,"2,000",
CHUTE,LU,Luxembourg,2011,,
CHUTE,LU,Luxembourg,2012,"10,000",
CHUTE,LU,Luxembourg,2013,0,
CHUTE,LU,Luxembourg,2014,"80,000","19,000"
CHUTE,LU,Luxembourg,2015,"84,000","3,000"
CHUTE,LV,Latvia,2000,"2,000",
CHUTE,LV,Latvia,2001,"3,000",
CHUTE,LV,Latvia,2002,"33,000",
CHUTE,LV,Latvia,2003,"55,000","69,000"
CHUTE,LV,Latvia,2004,"68,000","150,000"
CHUTE,LV,Latvia,2005,"49,000",
CHUTE,LV,Latvia,2006,"138,000","1,000"
CHUTE,LV,Latvia,2007,"55,000","1,000"
CHUTE,LV,Latvia,2008,"60,000",
CHUTE,LV,Latvia,2009,"18,000",
CHUTE,LV,Latvia,2010,"2,000","14,000"
CHUTE,LV,Latvia,2011,"25,000","37,000"
CHUTE,LV,Latvia,2012,"17,000","1,000"
CHUTE,LV,Latvia,2013,"15,000",
CHUTE,LV,Latvia,2014,"78,000",
CHUTE,LV,Latvia,2015,"172,000",
CHUTE,ME,Montenegro,2000,,
CHUTE,ME,Montenegro,2001,,
CHUTE,ME,Montenegro,2002,,
CHUTE,ME,Montenegro,2003,,
CHUTE,ME,Montenegro,2004,,
CHUTE,ME,Montenegro,2005,"4,000",
CHUTE,ME,Montenegro,2006,,
CHUTE,ME,Montenegro,2007,,
CHUTE,ME,Montenegro,2008,"3,000","1,000"
CHUTE,ME,Montenegro,2009,"3,000",
CHUTE,ME,Montenegro,2010,"44,000",
CHUTE,ME,Montenegro,2011,"10,000",
CHUTE,ME,Montenegro,2012,"9,000",
CHUTE,ME,Montenegro,2013,"7,000",
CHUTE,ME,Montenegro,2014,,
CHUTE,ME,Montenegro,2015,"8,000",
CHUTE,MK,Former Yugoslav Republic of Macedonia,2000,,
CHUTE,MK,Former Yugoslav Republic of Macedonia,2001,,
CHUTE,MK,Former Yugoslav Republic of Macedonia,2002,,
CHUTE,MK,Former Yugoslav Republic of Macedonia,2003,,
CHUTE,MK,Former Yugoslav Republic of Macedonia,2004,"22,000",
CHUTE,MK,Former Yugoslav Republic of Macedonia,2005,"17,000",
CHUTE,MK,Former Yugoslav Republic of Macedonia,2006,"1,000",
CHUTE,MK,Former Yugoslav Republic of Macedonia,2007,"227,000","8,000"
CHUTE,MK,Former Yugoslav Republic of Macedonia,2008,"4,000","13,000"
CHUTE,MK,Former Yugoslav Republic of Macedonia,2009,"46,000","2,000"
CHUTE,MK,Former Yugoslav Republic of Macedonia,2010,"3,000","3,000"
CHUTE,MK,Former Yugoslav Republic of Macedonia,2011,"3,000",
CHUTE,MK,Former Yugoslav Republic of Macedonia,2012,"5,000","3,000"
CHUTE,MK,Former Yugoslav Republic of Macedonia,2013,"2,000",
CHUTE,MK,Former Yugoslav Republic of Macedonia,2014,,
CHUTE,MK,Former Yugoslav Republic of Macedonia,2015,"3,000",
CHUTE,MT,Malta,2000,"1,000","12,000"
CHUTE,MT,Malta,2001,"8,000",
CHUTE,MT,Malta,2002,"5,000","2,000"
CHUTE,MT,Malta,2003,"27,000","14,000"
CHUTE,MT,Malta,2004,"1,000",
CHUTE,MT,Malta,2005,0,
CHUTE,MT,Malta,2006,"2,000",
CHUTE,MT,Malta,2007,"2,000",
CHUTE,MT,Malta,2008,"3,000",
CHUTE,MT,Malta,2009,"2,000",
CHUTE,MT,Malta,2010,"1,000",
CHUTE,MT,Malta,2011,"4,000",
CHUTE,MT,Malta,2012,"1,000",
CHUTE,MT,Malta,2013,"1,000",
CHUTE,MT,Malta,2014,"5,000",
CHUTE,MT,Malta,2015,"13,000",
CHUTE,NL,Netherlands,2000,"483,000","343,000"
CHUTE,NL,Netherlands,2001,"763,000","225,000"
CHUTE,NL,Netherlands,2002,"695,000","328,000"
CHUTE,NL,Netherlands,2003,"669,000","1,458,000"
CHUTE,NL,Netherlands,2004,"421,000","75,000"
CHUTE,NL,Netherlands,2005,"555,000","4,000"
CHUTE,NL,Netherlands,2006,"1,972,000","1,044,000"
CHUTE,NL,Netherlands,2007,"820,000","422,000"
CHUTE,NL,Netherlands,2008,"631,000","93,000"
CHUTE,NL,Netherlands,2009,"1,023,000","151,000"
CHUTE,NL,Netherlands,2010,"1,621,000","123,000"
CHUTE,NL,Netherlands,2011,"1,154,000","76,000"
CHUTE,NL,Netherlands,2012,"1,194,000","70,000"
CHUTE,NL,Netherlands,2013,"5,022,000","73,000"
CHUTE,NL,Netherlands,2014,"2,005,000","105,000"
CHUTE,NL,Netherlands,2015,"3,384,000","40,000"
CHUTE,NO,Norway,2000,"1,084,000","10,000"
CHUTE,NO,Norway,2001,"1,897,000","41,000"
CHUTE,NO,Norway,2002,"2,039,000","49,000"
CHUTE,NO,Norway,2003,"1,426,000","48,000"
CHUTE,NO,Norway,2004,"1,519,000","5,000"
CHUTE,NO,Norway,2005,"1,402,000","12,000"
CHUTE,NO,Norway,2006,"2,999,000","31,000"
CHUTE,NO,Norway,2007,"2,608,000","28,000"
CHUTE,NO,Norway,2008,"1,690,000","13,000"
CHUTE,NO,Norway,2009,"1,236,000","19,000"
CHUTE,NO,Norway,2010,"1,608,000","26,000"
CHUTE,NO,Norway,2011,"2,527,000","16,000"
CHUTE,NO,Norway,2012,"4,185,000","34,000"
CHUTE,NO,Norway,2013,"2,893,000","25,000"
CHUTE,NO,Norway,2014,"4,870,000","65,000"
CHUTE,NO,Norway,2015,,
CHUTE,PL,Poland,2000,,
CHUTE,PL,Poland,2001,,
CHUTE,PL,Poland,2002,,
CHUTE,PL,Poland,2003,,
CHUTE,PL,Poland,2004,"566,000","1,185,000"
CHUTE,PL,Poland,2005,"413,000","1,715,000"
CHUTE,PL,Poland,2006,"850,000","2,572,000"
CHUTE,PL,Poland,2007,"1,371,000","2,523,000"
CHUTE,PL,Poland,2008,"2,001,000","2,926,000"
CHUTE,PL,Poland,2009,"756,000","2,425,000"
CHUTE,PL,Poland,2010,"1,019,000","3,319,000"
CHUTE,PL,Poland,2011,"1,483,000","3,530,000"
CHUTE,PL,Poland,2012,"2,026,000","3,671,000"
CHUTE,PL,Poland,2013,"1,729,000","3,626,000"
CHUTE,PL,Poland,2014,"4,405,000","3,759,000"
CHUTE,PL,Poland,2015,"1,384,000","5,072,000"
CHUTE,PT,Portugal,2000,"335,000","3,000"
CHUTE,PT,Portugal,2001,"77,000","5,000"
CHUTE,PT,Portugal,2002,"33,000","6,000"
CHUTE,PT,Portugal,2003,"38,000",
CHUTE,PT,Portugal,2004,"461,000","7,000"
CHUTE,PT,Portugal,2005,"284,000","14,000"
CHUTE,PT,Portugal,2006,"502,000","18,000"
CHUTE,PT,Portugal,2007,"123,000","4,000"
CHUTE,PT,Portugal,2008,"552,000",
CHUTE,PT,Portugal,2009,"84,000","16,000"
CHUTE,PT,Portugal,2010,"451,000",0
CHUTE,PT,Portugal,2011,"620,000","15,000"
CHUTE,PT,Portugal,2012,"2,685,000","148,000"
CHUTE,PT,Portugal,2013,"876,000","27,000"
CHUTE,PT,Portugal,2014,"186,000","27,000"
CHUTE,PT,Portugal,2015,"458,000","13,000"
CHUTE,RO,Romania,2000,"164,000","3,045,000"
CHUTE,RO,Romania,2001,"124,000","1,965,000"
CHUTE,RO,Romania,2002,"56,000","968,000"
CHUTE,RO,Romania,2003,"147,000","727,000"
CHUTE,RO,Romania,2004,"100,000","2,591,000"
CHUTE,RO,Romania,2005,"233,000","1,043,000"
CHUTE,RO,Romania,2006,"941,000","1,822,000"
CHUTE,RO,Romania,2007,"54,000","1,130,000"
CHUTE,RO,Romania,2008,"586,000","1,673,000"
CHUTE,RO,Romania,2009,"646,000","1,727,000"
CHUTE,RO,Romania,2010,"2,299,000","1,772,000"
CHUTE,RO,Romania,2011,"2,263,000","2,106,000"
CHUTE,RO,Romania,2012,"4,071,000","7,362,000"
CHUTE,RO,Romania,2013,"5,171,000","7,721,000"
CHUTE,RO,Romania,2014,"4,589,000","7,853,000"
CHUTE,RO,Romania,2015,"5,864,000","4,485,000"
CHUTE,RS,Serbia,2000,,
CHUTE,RS,Serbia,2001,,
CHUTE,RS,Serbia,2002,,
CHUTE,RS,Serbia,2003,,
CHUTE,RS,Serbia,2004,,
CHUTE,RS,Serbia,2005,"76,000",
CHUTE,RS,Serbia,2006,"80,000","2,000"
CHUTE,RS,Serbia,2007,"47,000","113,000"
CHUTE,RS,Serbia,2008,"158,000","18,000"
CHUTE,RS,Serbia,2009,"148,000","22,000"
CHUTE,RS,Serbia,2010,"25,000","25,000"
CHUTE,RS,Serbia,2011,"349,000","167,000"
CHUTE,RS,Serbia,2012,"355,000","56,000"
CHUTE,RS,Serbia,2013,"35,000","187,000"
CHUTE,RS,Serbia,2014,,
CHUTE,RS,Serbia,2015,"17,000","13,000"
CHUTE,SE,Sweden,2000,"1,035,000","486,000"
CHUTE,SE,Sweden,2001,"776,000","458,000"
CHUTE,SE,Sweden,2002,"1,101,000","729,000"
CHUTE,SE,Sweden,2003,"1,218,000","753,000"
CHUTE,SE,Sweden,2004,"1,205,000","822,000"
CHUTE,SE,Sweden,2005,"3,789,000","773,000"
CHUTE,SE,Sweden,2006,"2,074,000","438,000"
CHUTE,SE,Sweden,2007,"2,213,000","363,000"
CHUTE,SE,Sweden,2008,"789,000","363,000"
CHUTE,SE,Sweden,2009,"560,000","703,000"
CHUTE,SE,Sweden,2010,"802,000","709,000"
CHUTE,SE,Sweden,2011,"1,073,000","1,181,000"
CHUTE,SE,Sweden,2012,"1,809,000","903,000"
CHUTE,SE,Sweden,2013,"1,434,000","939,000"
CHUTE,SE,Sweden,2014,"1,054,000","928,000"
CHUTE,SE,Sweden,2015,"2,154,000","1,994,000"
CHUTE,SI,Slovenia,2000,"97,000","551,000"
CHUTE,SI,Slovenia,2001,"143,000","747,000"
CHUTE,SI,Slovenia,2002,"180,000","868,000"
CHUTE,SI,Slovenia,2003,"142,000","843,000"
CHUTE,SI,Slovenia,2004,"92,000","637,000"
CHUTE,SI,Slovenia,2005,"141,000","430,000"
CHUTE,SI,Slovenia,2006,"217,000","493,000"
CHUTE,SI,Slovenia,2007,"146,000","180,000"
CHUTE,SI,Slovenia,2008,"182,000","161,000"
CHUTE,SI,Slovenia,2009,"183,000","93,000"
CHUTE,SI,Slovenia,2010,"337,000","278,000"
CHUTE,SI,Slovenia,2011,"242,000","520,000"
CHUTE,SI,Slovenia,2012,"415,000","540,000"
CHUTE,SI,Slovenia,2013,"445,000","746,000"
CHUTE,SI,Slovenia,2014,"615,000","704,000"
CHUTE,SI,Slovenia,2015,"749,000","761,000"
CHUTE,SK,Slovakia,2000,,
CHUTE,SK,Slovakia,2001,,
CHUTE,SK,Slovakia,2002,,
CHUTE,SK,Slovakia,2003,,
CHUTE,SK,Slovakia,2004,"546,000",
CHUTE,SK,Slovakia,2005,"575,000",0
CHUTE,SK,Slovakia,2006,"378,000",
CHUTE,SK,Slovakia,2007,"380,000",
CHUTE,SK,Slovakia,2008,"1,924,000","8,000"
CHUTE,SK,Slovakia,2009,"565,000","30,000"
CHUTE,SK,Slovakia,2010,"175,000","8,000"
CHUTE,SK,Slovakia,2011,"103,000",0
CHUTE,SK,Slovakia,2012,"280,000","6,000"
CHUTE,SK,Slovakia,2013,"285,000","10,000"
CHUTE,SK,Slovakia,2014,"290,000","25,000"
CHUTE,SK,Slovakia,2015,"747,000","6,000"
CHUTE,TR,Turkey,2000,"1,485,000","3,000"
CHUTE,TR,Turkey,2001,"215,000","1,000"
CHUTE,TR,Turkey,2002,"353,000",
CHUTE,TR,Turkey,2003,"232,000","4,000"
